customer_id,registration_date,customer_type,city,state,zip_code,customer_segment,total_orders
C007476,2024-05-23,business,Davidtown,TX,60558,medium_frequency,0
C007477,2024-01-23,individual,Ayersmouth,PA,05945,seasonal,2
C007478,2024-11-22,individual,Ericmouth,OH,80076,high_frequency,0
C007479,2024-12-29,business,Masonstad,PA,88010,medium_frequency,0
C007480,2022-01-01,business,Larsonmouth,TX,10638,low_frequency,10
C007481,2024-11-03,individual,,MI,91298,seasonal,1
C007482,2024-12-30,business,Johnsonhaven,GA,06010,high_frequency,0
C007483,2022-07-13,individual,North Bradleyport,GA,99369,medium_frequency,7
C007484,2023-03-16,individual,Oconnorton,GA,96534,low_frequency,2
C007485,2024-09-05,individual,New Eduardo,MI,67799,low_frequency,2
C007486,2024-04-03,individual,New Brittneyton,FL,37338,medium_frequency,2
C007487,2024-07-19,individual,Douglasfurt,IL,32361,low_frequency,0
C007488,2024-10-11,individual,South Tammyfort,GA,93263,low_frequency,0
C007489,2024-07-03,individual,Christopherstad,IL,55612,medium_frequency,1
C007490,2024-06-11,business,West Courtneyshire,MI,50545,medium_frequency,0
C007491,2023-10-06,individual,Victoriaside,FL,70795,low_frequency,2
C007492,2024-01-31,individual,South Timothy,MI,69183,medium_frequency,2
C007493,2023-10-20,individual,North Timothyberg,TX,94156,medium_frequency,3
C007494,2023-03-19,business,Mooretown,PA,95397,medium_frequency,3
C007495,2024-02-19,individual,Lake Elizabethport,MI,59146,medium_frequency,0
C007496,2024-05-21,business,Lake James,MI,28128,medium_frequency,1
C007497,2022-06-07,individual,Roberttown,FL,61594,low_frequency,5
C007498,2024-06-24,individual,Lake Jennifer,GA,04273,medium_frequency,1
C007499,2024-06-02,individual,North Kayla,MI,79623,medium_frequency,1
C007500,2024-11-19,individual,Farleyhaven,GA,78936,low_frequency,0
C007501,2023-01-28,individual,Dakotaview,PA,45940,medium_frequency,1
C007502,2024-01-23,individual,Cathyborough,MI,54457,low_frequency,2
C007503,2024-12-19,individual,Snowview,FL,51295,high_frequency,0
C007504,2024-08-06,individual,Bakerton,GA,57488,high_frequency,3
C007505,2024-01-20,individual,Rosechester,FL,59410,medium_frequency,0
C007506,2024-11-17,individual,Carlosside,IL,44754,low_frequency,0
C007507,2024-02-09,individual,Barryland,MI,56204,medium_frequency,1
C007508,2023-07-04,individual,Michaelton,MI,46519,low_frequency,1
C007509,2024-09-28,individual,Loriborough,pa,40303,seasonal,0
C007510,2023-02-14,individual,Port Christopher,OH,06899,seasonal,4
C007511,2024-02-25,individual,Clarkberg,MI,02631,medium_frequency,4
C007512,2024-09-05,individual,East Michaelstad,OH,56668,medium_frequency,1
C007513,2024-06-03,individual,Katherineborough,GA,31987,medium_frequency,1
C007514,2022-06-08,business,Warnerfort,MI,32214,seasonal,4
C007515,2023-11-01,individual,Lake Jamesfurt,FL,65398,seasonal,2
C007516,2023-08-03,individual,Rodriguezburgh,NC,54985,medium_frequency,5
C007517,2024-11-18,individual,West Justinfort,PA,88751,medium_frequency,0
C007518,2024-04-23,individual,North Melissa,FL,19319,low_frequency,2
C007519,2024-10-16,individual,Elizabethberg,NY,49646,medium_frequency,0
C007520,2023-12-27,individual,Matthewtown,FL,86770,high_frequency,0
C007521,2023-05-07,individual,West Kennethton,IL,66991,low_frequency,4
C007522,2022-03-29,individual,,MI,27866,low_frequency,6
C007523,2024-03-07,individual,Moralesmouth,FL,31552,medium_frequency,4
C007524,2024-12-18,individual,Taylorfurt,FL,13266,high_frequency,0
C007525,2022-01-01,individual,Lewisborough,CA,37476,medium_frequency,5
C007526,2024-09-29,individual,New Jeffrey,CA,88483,low_frequency,0
C007527,2024-08-16,individual,North Anthonyland,GA,38649,medium_frequency,2
C007528,2024-09-05,individual,West Eric,FL,40768,low_frequency,1
C007529,2024-06-19,individual,North Travis,OH,94069,low_frequency,0
C007530,2022-01-01,individual,Danielshire,PA,74739,low_frequency,1
C007531,2024-05-15,individual,Edwardsview,PA,54674,low_frequency,4
C007532,2023-10-16,individual,Hernandezfort,FL,91358,low_frequency,2
C007533,2024-09-17,individual,West Cory,NC,79882,low_frequency,0
C007534,2022-12-30,individual,Mooremouth,TX,20843,low_frequency,3
C007535,2023-07-30,individual,Stricklandfurt,MI,07799,low_frequency,2
C007536,2022-01-01,individual,East Davidton,TX,17493,low_frequency,3
C007537,2024-05-18,individual,West Benjamin,GA,50602,medium_frequency,1
C007538,2024-11-15,individual,Hayesville,MI,24677,high_frequency,0
C007539,2023-05-29,individual,Christianstad,NY,68482,medium_frequency,7
C007540,2022-10-28,individual,Port Josehaven,FL,82949,low_frequency,4
C007541,2023-12-27,individual,Port Michelle,PA,02070,high_frequency,4
C007542,2023-10-10,individual,Chadfurt,MI,57039,low_frequency,0
C007543,2024-11-19,individual,Lake Amyville,OH,24053,medium_frequency,0
C007544,2024-09-18,individual,New David,GA,69602,low_frequency,0
C007545,2023-12-05,individual,Kelseyfort,CA,83716,low_frequency,1
C007546,2023-08-19,individual,New Angelaborough,NY,55064,medium_frequency,1
C007547,2024-12-08,individual,West Donaldfurt,CA,80651,low_frequency,0
C007548,2024-03-14,individual,Mariaport,FL,40182,medium_frequency,2
C007549,2023-06-17,individual,Ericberg,FL,21481,seasonal,2
C007550,2022-01-01,individual,Heatherberg,TX,33408,low_frequency,2
C007551,2023-02-08,individual,Leeland,CA,32524,high_frequency,1
C007552,2024-07-18,individual,Youngland,CA,39849,medium_frequency,0
C007553,2024-02-18,individual,Bobland,NY,14902,medium_frequency,2
C007554,2024-04-09,individual,Lake Elijahfurt,GA,83246,medium_frequency,1
C007555,2024-06-17,individual,West Kristinbury,GA,88258,medium_frequency,0
C007556,2024-07-30,individual,Smithland,MI,03713,seasonal,0
C007557,2024-10-25,individual,Shawnland,OH,66215,medium_frequency,0
C007558,2023-11-03,individual,Port Curtisshire,PA,81193,medium_frequency,1
C007559,2024-01-28,wholesale,Lake Leslie,FL,50094,high_frequency,1
C007560,2024-12-18,individual,West Jessica,CA,54136,low_frequency,0
C007561,2022-08-13,individual,West Bryan,OH,06434,seasonal,5
C007562,2023-07-02,individual,West Christian,FL,12721,low_frequency,2
C007563,2023-06-19,individual,Port Chad,NC,14085,medium_frequency,7
C007564,2024-10-18,individual,Port Yvonneside,IL,83533,medium_frequency,0
C007565,2022-04-06,individual,West Alecmouth,CA,11763,seasonal,6
C007566,2023-11-04,individual,East Leslie,CA,15684,low_frequency,3
C007567,2024-05-31,individual,Russotown,FL,41096,low_frequency,1
C007568,2024-03-26,wholesale,Shannonhaven,OH,47838,low_frequency,0
C007569,2024-12-24,individual,Smithview,OH,06761,medium_frequency,0
C007570,2024-09-11,individual,Chavezport,OH,87084,medium_frequency,0
C007571,2024-11-27,individual,Roseland,CA,03355,medium_frequency,0
C007572,2024-11-15,individual,North Jose,GA,46859,medium_frequency,2
C007573,2024-04-10,individual,Nelsonfort,TX,16903,medium_frequency,0
C007574,2024-07-28,individual,,IL,62418,high_frequency,0
C007575,2024-05-29,business,Krystalmouth,NY,95612,medium_frequency,0
C007576,2024-08-05,individual,Anthonyborough,GA,59448,low_frequency,1
C007577,2024-03-08,individual,Jonathanshire,TX,80905,medium_frequency,2
C007578,2024-12-03,individual,Smithbury,CA,32866,seasonal,0
C007579,2023-08-29,individual,Lake Jeremyport,GA,12161,low_frequency,1
C007580,2023-05-22,individual,Port Crystal,pa,39882,low_frequency,1
C007581,2024-06-21,individual,North Marthatown,CA,29880,seasonal,0
C007582,2024-09-16,individual,South Katherine,FL,59604,medium_frequency,0
C007583,2024-07-22,individual,Jesusland,GA,92621,seasonal,0
C007584,2024-07-28,business,West Tracyfurt,NC,32146,medium_frequency,1
C007585,2024-08-31,individual,Lake Maryland,CA,04008,high_frequency,1
C007586,2023-06-24,individual,Schneiderport,PA,53847,medium_frequency,1
C007587,2024-10-02,individual,East Marcfurt,PA,05409,medium_frequency,0
C007588,2024-11-30,individual,Galvantown,FL,08553,seasonal,0
C007589,2023-04-04,individual,Scotthaven,FL,52930,high_frequency,2
C007590,2024-05-27,individual,Greeneside,NY,50121,medium_frequency,1
C007591,2022-05-20,individual,Williamhaven,OH,09589,low_frequency,7
C007592,2024-03-02,business,Smithbury,IL,53622,low_frequency,2
C007593,2024-10-03,individual,North Vanessamouth,CA,61912,high_frequency,1
C007594,2022-12-17,individual,Port Charlesfort,GA,29588,high_frequency,1
C007595,2023-05-05,individual,Edwardsport,NC,78556,medium_frequency,3
C007596,2024-08-03,individual,Port James,PA,05347,low_frequency,1
C007597,2023-11-14,individual,Roseville,IL,10185,low_frequency,3
C007598,2022-01-07,individual,Rodriguezchester,NC,07326,high_frequency,5
C007599,2022-10-13,individual,West Christinaburgh,NC,12667,low_frequency,5
C007600,2024-06-01,individual,Justinland,NC,47250,low_frequency,1
C007601,2024-11-28,individual,Melindachester,GA,59187,medium_frequency,0
C007602,2023-07-07,individual,Jeremybury,NY,87740,medium_frequency,3
C007603,2024-07-24,individual,Elizabethchester,NC,92425,medium_frequency,1
C007604,2024-02-01,individual,Nathanielburgh,MI,30491,low_frequency,2
C007605,2024-04-16,individual,South Kimberlytown,FL,28172,low_frequency,0
C007606,2023-11-11,individual,West John,MI,00666,medium_frequency,0
C007607,2024-08-06,individual,West Christinashire,OH,76995,low_frequency,2
C007608,2022-10-24,individual,South Courtney,TX,46111,medium_frequency,6
C007609,2024-03-22,individual,Lake Paul,NY,15137,low_frequency,1
C007610,2024-01-28,individual,Hollandmouth,IL,31349,high_frequency,2
C007611,2024-12-29,individual,South Jayshire,IL,40273,low_frequency,0
C007612,2022-12-23,individual,Bensonberg,CA,36289,low_frequency,2
C007613,2023-03-18,individual,Robbinsberg,oh,26201,seasonal,2
C007614,2024-07-21,individual,Meganfurt,IL,43698,high_frequency,0
C007615,2023-06-19,individual,Port Christy,NY,63305,low_frequency,2
C007616,2024-05-28,individual,Tranland,GA,34681,low_frequency,1
C007617,2024-03-28,individual,East Joshuaborough,CA,16802,medium_frequency,3
C007618,2024-07-24,business,Loweryfurt,NY,58214,medium_frequency,0
C007619,2024-06-15,individual,South Adamstad,NY,73798,medium_frequency,0
C007620,2024-03-07,individual,South Moniquemouth,GA,61122,low_frequency,1
C007621,2024-11-11,individual,North Nicole,FL,16417,seasonal,0
C007622,2024-10-17,individual,Taylortown,CA,52038,medium_frequency,0
C007623,2022-11-30,individual,West Karen,NC,52031,medium_frequency,5
C007624,2024-01-31,individual,Richardshire,NY,70639,low_frequency,1
C007625,2023-09-22,individual,Smithport,CA,87352,medium_frequency,3
C007626,2024-08-19,individual,Michaeltown,CA,30749,low_frequency,0
C007627,2024-11-29,individual,West Doris,OH,62817,high_frequency,0
C007628,2024-01-18,business,Lake Amberfurt,PA,52606,medium_frequency,1
C007629,2024-08-16,business,West Marco,GA,79712,seasonal,0
C007630,2024-01-15,individual,West Andrewburgh,OH,51544,medium_frequency,0
C007631,2024-12-01,individual,North Brandonland,PA,15061,high_frequency,0
C007632,2024-11-14,individual,North Lisachester,NC,10174,seasonal,0
C007633,2024-10-06,individual,Jonesshire,NC,60751,high_frequency,0
C007634,2024-11-22,individual,New Jonathan,IL,33580,medium_frequency,0
C007635,2024-11-21,individual,East Staceybury,PA,00659,seasonal,0
C007636,2024-12-19,business,Lake Jodihaven,IL,18842,low_frequency,0
C007637,2022-05-26,individual,New Melissa,PA,87796,high_frequency,5
C007638,2024-12-11,wholesale,Collierton,FL,89682,low_frequency,0
C007639,2022-10-18,individual,Woodsborough,TX,88824,low_frequency,4
C007640,2023-11-11,business,North Bryan,GA,87704,medium_frequency,2
C007641,2022-01-01,individual,Allisonfort,MI,89140,low_frequency,5
C007642,2024-11-05,individual,Frybury,NC,82831,medium_frequency,0
C007643,2022-01-01,individual,Chasestad,PA,42052,low_frequency,5
C007644,2022-12-10,individual,Jonesberg,IL,17074,medium_frequency,9
C007645,2024-02-08,business,Port Vickieside,GA,18354,low_frequency,3
C007646,2023-04-28,individual,North Robert,IL,98890,medium_frequency,3
C007647,2024-10-10,individual,New Jessicafurt,NY,38174,medium_frequency,1
C007648,2022-01-01,individual,South Patrickbury,CA,04309,medium_frequency,5
C007649,2024-11-19,individual,East Robert,IL,15753,seasonal,0
C007650,2024-12-16,individual,Lawsonchester,NY,66920,low_frequency,0
C007651,2024-07-15,individual,West Robin,PA,80387,low_frequency,0
C007652,2024-03-01,individual,South Melaniechester,NC,36403,medium_frequency,1
C007653,2023-08-17,individual,Port Johnbury,CA,76182,medium_frequency,4
C007654,2024-07-01,individual,Lake Ashleybury,CA,86823,medium_frequency,2
C007655,2023-09-04,individual,West Donald,FL,70448,low_frequency,3
C007656,2023-01-13,business,Lake Linda,NC,60035,medium_frequency,4
C007657,2024-01-25,individual,East Oscarbury,NY,60937,medium_frequency,2
C007658,2024-07-12,individual,Cassidyshire,FL,42559,seasonal,1
C007659,2024-08-23,individual,East Lawrence,OH,81097,high_frequency,2
C007660,2024-10-28,individual,Gillview,NC,39990,low_frequency,0
C007661,2024-10-03,individual,Kathleenbury,NC,98410,low_frequency,0
C007662,2024-10-27,individual,Wangside,PA,57518,seasonal,0
C007663,2024-03-31,individual,Port Teresaville,GA,10250,medium_frequency,0
C007664,2023-03-31,business,Kristabury,NC,29439,low_frequency,2
C007665,2023-03-10,business,South Jonathanhaven,fl,03715,medium_frequency,3
C007666,2024-12-03,individual,Annafort,IL,11664,medium_frequency,1
C007667,2023-11-18,individual,Loganstad,GA,78335,medium_frequency,2
C007668,2023-08-22,individual,Port Daniellefurt,pa,92067,high_frequency,4
C007669,2023-06-12,individual,Port Timothy,IL,63272,medium_frequency,2
C007670,2022-02-04,individual,East Sandrashire,PA,13341,medium_frequency,10
C007671,2022-10-19,individual,North Jennifer,NY,35424,medium_frequency,3
C007672,2022-09-25,wholesale,Mckaymouth,TX,22560,high_frequency,6
C007673,2024-11-14,individual,South Gregoryfurt,CA,52309,medium_frequency,0
C007674,2024-10-06,individual,East Dustinmouth,GA,67179,low_frequency,0
C007675,2023-07-04,individual,Charlestown,GA,23466,medium_frequency,2
C007676,2022-01-01,individual,Melvinshire,NC,74920,medium_frequency,6
C007677,2024-04-05,individual,Mcdonaldbury,FL,95067,seasonal,2
C007678,2024-06-15,individual,Cordovashire,FL,26134,medium_frequency,0
C007679,2024-07-22,individual,Tiffanyshire,NC,41899,medium_frequency,0
C007680,2024-10-19,individual,Carlosberg,FL,33905,low_frequency,0
C007681,2024-09-01,individual,Adamsland,MI,10133,medium_frequency,1
C007682,2023-11-02,individual,South Emmafurt,FL,60276,low_frequency,0
C007683,2024-05-17,individual,East Jenniferchester,NC,19954,medium_frequency,1
C007684,2024-06-28,individual,Phillipmouth,IL,57004,medium_frequency,0
C007685,2024-09-09,individual,North Ethanside,IL,38729,low_frequency,1
C007686,2024-03-27,individual,East Jared,GA,02390,low_frequency,1
C007687,2024-12-13,individual,West Raymondbury,OH,04704,medium_frequency,0
C007688,2024-04-15,individual,New Tamara,OH,82850,low_frequency,0
C007689,2024-09-03,individual,Virginiaside,CA,18761,low_frequency,1
C007690,2022-04-24,individual,Walkerburgh,PA,15001,high_frequency,4
C007691,2024-07-27,business,South Feliciahaven,OH,69282,medium_frequency,1
C007692,2024-08-26,individual,,CA,58353,medium_frequency,0
C007693,2024-05-24,individual,Lake Ronald,FL,46788,medium_frequency,1
C007694,2022-01-01,individual,Amyberg,GA,24604,low_frequency,2
C007695,2024-09-17,individual,South Dennisland,NC,81396,medium_frequency,0
C007696,2024-12-09,individual,Kirkside,NY,39157,medium_frequency,0
C007697,2023-01-26,individual,New Theodore,TX,88767,low_frequency,2
C007698,2023-08-14,individual,South Evelynburgh,PA,64733,medium_frequency,2
C007699,2024-07-16,individual,Gillborough,NC,82975,medium_frequency,1
C007700,2024-02-23,individual,Nguyenburgh,FL,82382,seasonal,2
C007701,2024-10-11,individual,Michaelland,FL,90210,medium_frequency,0
C007702,2023-04-05,business,North Susanland,NY,04742,medium_frequency,6
C007703,2024-01-16,individual,New Kevinside,NC,34046,low_frequency,1
C007704,2023-11-02,individual,East Ruben,NY,23165,medium_frequency,3
C007705,2024-12-16,business,Lake Brandon,TX,28000,high_frequency,0
C007706,2023-12-16,business,Smithmouth,OH,18148,low_frequency,2
C007707,2024-12-29,wholesale,East Marco,PA,20625,medium_frequency,0
C007708,2024-12-20,individual,North Janice,CA,25457,high_frequency,0
C007709,2023-06-14,individual,Feliciaview,FL,26386,medium_frequency,8
C007710,2024-02-28,individual,Riveraborough,FL,75777,high_frequency,1
C007711,2023-10-05,individual,South Katrinaberg,MI,73934,medium_frequency,1
C007712,2024-09-08,individual,Port Catherinechester,CA,93491,low_frequency,0
C007713,2024-11-27,individual,Walkerchester,PA,56373,medium_frequency,0
C007714,2024-07-22,individual,Hufffort,FL,95775,low_frequency,1
C007715,2024-01-11,individual,Albertborough,TX,00689,high_frequency,0
C007716,2024-10-06,individual,Nathanielview,NY,08925,low_frequency,0
C007717,2024-11-13,individual,South Coryfurt,FL,35091,low_frequency,0
C007718,2024-08-28,individual,Smithside,CA,38170,medium_frequency,2
C007719,2023-12-28,business,Kristinamouth,CA,72894,medium_frequency,4
C007720,2024-12-25,individual,North Markville,MI,64700,seasonal,0
C007721,2023-09-09,individual,Evansshire,GA,54617,seasonal,0
C007722,2024-12-23,individual,New Adam,MI,17487,medium_frequency,0
C007723,2024-11-17,wholesale,Codystad,FL,01296,low_frequency,1
C007724,2024-09-17,individual,Lisachester,PA,81146,medium_frequency,0
C007725,2023-08-19,individual,Garciaborough,FL,16513,high_frequency,4
C007726,2024-08-29,individual,Marymouth,FL,49322,medium_frequency,0
C007727,2024-05-31,individual,Lake John,FL,21819,medium_frequency,2
C007728,2024-08-04,business,Lake Laura,MI,72941,low_frequency,0
C007729,2024-11-11,individual,West Wesleyside,MI,25811,high_frequency,0
C007730,2023-04-11,individual,Wongport,IL,31304,medium_frequency,6
C007731,2024-02-18,business,Samanthaton,MI,92177,low_frequency,3
C007732,2023-03-18,individual,Tylerfurt,CA,23354,high_frequency,6
C007733,2024-07-21,individual,Julieborough,IL,78595,medium_frequency,1
C007734,2024-11-23,individual,Brandonville,NY,11896,medium_frequency,0
C007735,2024-01-04,individual,West Kimberlymouth,NY,42357,medium_frequency,3
