movement_id,fc_id,sku_id,movement_type,quantity,movement_date,reference_id
MOV824804,FC_NJ05,SKU001117,shipment,11,2025-05-15,REF81126
MOV616425,FC_NJ05,SKU000552,receipt,27,2025-06-29,REF86834
MOV316585,FC_WA02,SKU000618,adjustment,14,2025-06-16,REF62082
MOV364898,FC_CA01,SKU000029,shipment,9,2025-05-21,REF44678
MOV730427,FC_TX03,SKU000782,receipt,28,2025-06-18,REF23012
MOV990785,FC_WA02,SKU000431,adjustment,16,2025-06-26,REF51141
MOV691860,FC_GA04,SKU001132,transfer_out,25,2025-06-05,REF59681
MOV474256,FC_IL06,SKU000256,shipment,49,2025-06-30,REF84784
MOV207574,FC_TX03,SKU000127,transfer_out,8,2025-05-03,REF14899
MOV708477,FC_FL07,SKU001349,shipment,2,2025-05-17,REF25228
MOV886435,FC_IL06,SKU000674,transfer_in,11,2025-07-04,REF95893
MOV328930,FC_IL06,SKU001528,transfer_in,18,2025-06-23,REF12305
MOV943302,FC_IL06,SKU000016,shipment,13,2025-06-24,REF51520
MOV217774,FC_CA01,SKU001842,adjustment,17,2025-05-16,REF53172
MOV253929,FC_WA02,SKU001264,adjustment,20,2025-06-17,REF60015
MOV248916,FC_CA01,SKU001551,adjustment,36,2025-04-29,REF27373
MOV192058,FC_WA02,SKU000769,shipment,48,2025-05-13,REF32156
MOV749323,FC_NJ05,SKU001262,adjustment,30,2025-05-03,REF74952
MOV120822,FC_GA04,SKU000498,shipment,1,2025-07-10,REF79001
MOV436235,FC_WA02,SKU000091,transfer_in,15,2025-06-04,REF24665
MOV308607,FC_TX03,SKU000378,shipment,21,2025-07-02,REF55476
MOV987463,FC_WA02,SKU001000,transfer_out,26,2025-05-20,REF24105
MOV563364,FC_FL07,SKU001613,adjustment,18,2025-05-15,REF40316
MOV711293,FC_FL07,SKU001502,shipment,48,2025-05-30,REF74441
MOV104293,FC_TX03,SKU000813,shipment,12,2025-07-20,REF20396
MOV552561,FC_TX03,SKU000267,adjustment,15,2025-05-27,REF45224
MOV151177,FC_IL06,SKU001617,adjustment,27,2025-06-11,REF33534
MOV848893,FC_FL07,SKU000304,transfer_in,42,2025-05-31,REF29166
MOV646739,FC_FL07,SKU000073,shipment,48,2025-06-30,REF76469
MOV238977,FC_TX03,SKU000486,transfer_in,15,2025-06-20,REF96408
MOV843254,FC_NJ05,SKU000156,transfer_out,6,2025-06-09,REF11848
MOV243423,FC_FL07,SKU000845,receipt,23,2025-05-30,REF35183
MOV984326,FC_CA01,SKU001844,transfer_out,40,2025-07-21,REF54658
MOV603315,FC_TX03,SKU000606,adjustment,19,2025-06-15,REF79344
MOV167044,FC_FL07,SKU001882,shipment,14,2025-05-23,REF61717
MOV115956,FC_FL07,SKU001900,shipment,35,2025-05-17,REF12471
MOV681137,FC_CA01,SKU000984,adjustment,46,2025-05-19,REF88430
MOV389608,FC_IL06,SKU000575,transfer_out,30,2025-06-13,REF76757
MOV713513,FC_IL06,SKU001638,receipt,29,2025-07-18,REF32708
MOV589389,FC_WA02,SKU001244,adjustment,36,2025-05-19,REF73796
MOV616831,FC_CA01,SKU001562,transfer_in,35,2025-07-11,REF45631
MOV196770,FC_TX03,SKU001261,adjustment,3,2025-05-03,REF71697
MOV550924,FC_GA04,SKU000051,transfer_in,31,2025-07-04,REF40094
MOV214055,FC_GA04,SKU000050,adjustment,28,2025-05-04,REF12972
MOV671403,FC_TX03,SKU001335,shipment,8,2025-06-01,REF44493
MOV218751,FC_NJ05,SKU000082,receipt,21,2025-06-11,REF64424
MOV903217,FC_NJ05,SKU000075,adjustment,31,2025-06-19,REF63349
MOV852098,FC_TX03,SKU000237,transfer_out,10,2025-06-23,REF26212
MOV728158,FC_NJ05,SKU001980,adjustment,42,2025-07-03,REF81827
MOV422445,FC_NJ05,SKU001271,shipment,5,2025-07-09,REF98514
MOV479010,FC_GA04,SKU000115,shipment,31,2025-07-24,REF88350
MOV368599,FC_WA02,SKU000013,receipt,8,2025-07-11,REF54386
MOV843753,FC_FL07,SKU001599,transfer_in,28,2025-06-24,REF73993
MOV444821,FC_TX03,SKU001972,transfer_in,35,2025-05-15,REF87849
MOV618387,FC_FL07,SKU000541,receipt,15,2025-06-13,REF18663
MOV441258,FC_WA02,SKU001421,receipt,41,2025-07-26,REF17323
MOV222402,FC_NJ05,SKU001353,adjustment,43,2025-06-15,REF33741
MOV604791,FC_NJ05,SKU000867,transfer_in,49,2025-05-07,REF68602
MOV359510,FC_CA01,SKU000244,shipment,14,2025-04-29,REF14764
MOV539803,FC_IL06,SKU001402,transfer_out,9,2025-05-21,REF79286
MOV737422,FC_NJ05,SKU001878,shipment,12,2025-05-20,REF87161
MOV481991,FC_NJ05,SKU001381,transfer_in,26,2025-07-07,REF25763
MOV396809,FC_NJ05,SKU000219,adjustment,25,2025-06-23,REF40358
MOV703781,FC_FL07,SKU000224,transfer_in,19,2025-07-05,REF90118
MOV662018,FC_CA01,SKU000503,shipment,17,2025-07-17,REF68516
MOV449015,FC_WA02,SKU000723,shipment,21,2025-07-20,REF41218
MOV586820,FC_WA02,SKU000730,shipment,17,2025-05-12,REF42332
MOV219788,FC_FL07,SKU000154,transfer_out,30,2025-07-16,REF63334
MOV312972,FC_CA01,SKU000309,receipt,42,2025-06-08,REF75027
MOV101321,FC_TX03,SKU000073,shipment,35,2025-05-29,REF59684
MOV112715,FC_FL07,SKU000135,transfer_out,20,2025-07-05,REF14688
MOV768380,FC_WA02,SKU001921,transfer_in,22,2025-07-25,REF44039
MOV483713,FC_CA01,SKU001832,transfer_out,29,2025-05-27,REF31382
MOV559854,FC_GA04,SKU000284,transfer_in,49,2025-06-14,REF92198
MOV616555,FC_IL06,SKU000368,shipment,2,2025-07-19,REF20727
MOV706459,FC_CA01,SKU001239,transfer_in,45,2025-05-03,REF78440
MOV175596,FC_IL06,SKU001508,adjustment,3,2025-05-04,REF96162
MOV562505,FC_WA02,SKU001885,shipment,11,2025-05-13,REF29572
MOV721451,FC_GA04,SKU001843,adjustment,42,2025-07-23,REF50821
MOV419854,FC_TX03,SKU000210,adjustment,49,2025-07-21,REF45316
MOV784411,FC_TX03,SKU001167,transfer_out,27,2025-05-20,REF82708
MOV614563,FC_FL07,SKU001199,transfer_out,5,2025-07-21,REF75395
MOV308196,FC_TX03,SKU001911,transfer_in,44,2025-05-03,REF54555
MOV443530,FC_GA04,SKU000117,receipt,1,2025-06-19,REF31646
MOV827307,FC_FL07,SKU000026,receipt,18,2025-07-21,REF12823
MOV960212,FC_NJ05,SKU000301,adjustment,25,2025-07-09,REF61993
MOV775050,FC_FL07,SKU001883,adjustment,7,2025-06-06,REF84637
MOV372274,FC_GA04,SKU000942,shipment,8,2025-05-30,REF64443
MOV853202,FC_WA02,SKU001991,adjustment,20,2025-06-16,REF42079
MOV743078,FC_CA01,SKU001499,shipment,25,2025-07-11,REF91975
MOV591732,FC_IL06,SKU001945,shipment,10,2025-05-08,REF21341
MOV502049,FC_CA01,SKU000915,transfer_out,5,2025-05-08,REF31534
MOV161354,FC_IL06,SKU001449,transfer_in,24,2025-05-17,REF59497
MOV396599,FC_CA01,SKU000919,transfer_out,49,2025-06-21,REF74170
MOV502309,FC_NJ05,SKU001801,transfer_in,32,2025-06-30,REF27537
MOV414589,FC_NJ05,SKU000512,transfer_out,22,2025-07-16,REF68067
MOV607885,FC_NJ05,SKU000427,transfer_out,33,2025-07-12,REF64880
MOV275811,FC_FL07,SKU000528,transfer_in,30,2025-06-15,REF15461
MOV363062,FC_FL07,SKU000317,transfer_in,46,2025-07-06,REF52782
MOV670021,FC_IL06,SKU001844,transfer_out,42,2025-07-25,REF94744
MOV217637,FC_IL06,SKU000338,transfer_in,2,2025-06-05,REF94092
MOV881070,FC_CA01,SKU000659,receipt,49,2025-07-13,REF98040
MOV327631,FC_NJ05,SKU000097,transfer_in,36,2025-07-23,REF49497
MOV278427,FC_TX03,SKU001971,transfer_in,34,2025-07-06,REF80661
MOV119179,FC_NJ05,SKU001839,shipment,1,2025-06-01,REF35802
MOV389470,FC_TX03,SKU000269,transfer_out,5,2025-05-31,REF45065
MOV835357,FC_TX03,SKU000546,adjustment,41,2025-07-14,REF50318
MOV291975,FC_FL07,SKU000044,transfer_out,30,2025-06-07,REF17228
MOV284877,FC_GA04,SKU001473,transfer_out,4,2025-07-26,REF25924
MOV854386,FC_GA04,SKU001216,transfer_in,21,2025-05-03,REF73811
MOV953095,FC_GA04,SKU001458,shipment,33,2025-07-20,REF22637
MOV919526,FC_NJ05,SKU000701,shipment,4,2025-07-06,REF31546
MOV286488,FC_TX03,SKU000515,receipt,2,2025-05-02,REF19273
MOV394523,FC_NJ05,SKU000649,shipment,13,2025-07-16,REF52123
MOV804802,FC_NJ05,SKU001554,transfer_in,39,2025-07-16,REF49592
MOV122642,FC_GA04,SKU001538,receipt,49,2025-07-04,REF59346
MOV600523,FC_CA01,SKU000093,adjustment,9,2025-07-13,REF50344
MOV454601,FC_TX03,SKU001884,adjustment,5,2025-07-05,REF29229
MOV559046,FC_FL07,SKU000194,receipt,25,2025-05-04,REF60467
MOV692060,FC_WA02,SKU001177,receipt,22,2025-05-07,REF59130
MOV562567,FC_IL06,SKU000974,adjustment,31,2025-07-04,REF19167
MOV272994,FC_FL07,SKU000187,transfer_in,39,2025-07-01,REF69099
MOV427341,FC_GA04,SKU000163,adjustment,29,2025-05-25,REF21747
MOV583782,FC_CA01,SKU000938,adjustment,27,2025-07-22,REF25023
MOV516539,FC_NJ05,SKU001616,transfer_out,43,2025-06-08,REF49080
MOV859295,FC_GA04,SKU000142,transfer_in,49,2025-06-19,REF36394
MOV516134,FC_TX03,SKU001580,adjustment,23,2025-06-25,REF53315
MOV477612,FC_IL06,SKU000980,transfer_out,46,2025-05-30,REF17895
MOV746960,FC_NJ05,SKU001576,adjustment,19,2025-05-30,REF34403
MOV438858,FC_GA04,SKU001630,adjustment,42,2025-07-24,REF24231
MOV285231,FC_TX03,SKU001645,shipment,15,2025-07-10,REF23287
MOV328757,FC_FL07,SKU001548,shipment,15,2025-04-29,REF19269
MOV678008,FC_FL07,SKU000131,shipment,33,2025-07-13,REF86373
MOV972016,FC_IL06,SKU001033,receipt,44,2025-06-11,REF94526
MOV995789,FC_NJ05,SKU000373,receipt,18,2025-05-25,REF40180
MOV395096,FC_WA02,SKU000496,adjustment,9,2025-05-10,REF94405
MOV173929,FC_TX03,SKU000693,transfer_in,6,2025-05-22,REF34250
MOV766354,FC_GA04,SKU000121,transfer_in,48,2025-07-17,REF53553
MOV116468,FC_GA04,SKU001111,shipment,29,2025-04-29,REF90339
MOV869083,FC_IL06,SKU001273,transfer_out,45,2025-06-04,REF90102
MOV306893,FC_FL07,SKU000031,adjustment,42,2025-05-08,REF54203
MOV716096,FC_FL07,SKU001485,receipt,40,2025-07-15,REF72675
MOV272277,FC_IL06,SKU000943,receipt,26,2025-05-02,REF69802
MOV745300,FC_FL07,SKU000826,adjustment,24,2025-07-16,REF46085
MOV762472,FC_FL07,SKU000893,shipment,37,2025-05-17,REF22185
MOV336387,FC_TX03,SKU001956,receipt,15,2025-06-28,REF31858
MOV756135,FC_TX03,SKU000005,transfer_in,24,2025-06-15,REF30320
MOV650400,FC_TX03,SKU000584,shipment,15,2025-06-17,REF13457
MOV968105,FC_FL07,SKU000384,transfer_in,6,2025-06-14,REF63813
MOV425148,FC_NJ05,SKU001098,shipment,22,2025-05-15,REF97060
MOV459392,FC_FL07,SKU000224,shipment,19,2025-06-30,REF31697
MOV916199,FC_NJ05,SKU001961,transfer_out,34,2025-05-17,REF10342
MOV727171,FC_GA04,SKU001861,shipment,19,2025-05-26,REF84418
MOV564094,FC_TX03,SKU001808,receipt,26,2025-06-02,REF41038
MOV316457,FC_GA04,SKU001681,shipment,44,2025-07-03,REF35920
MOV567164,FC_NJ05,SKU001439,receipt,6,2025-05-29,REF16791
MOV950736,FC_FL07,SKU001424,adjustment,43,2025-06-02,REF65621
MOV789676,FC_NJ05,SKU001651,transfer_in,14,2025-05-28,REF73630
MOV435344,FC_NJ05,SKU001174,shipment,1,2025-07-10,REF70389
MOV604173,FC_FL07,SKU001074,transfer_out,40,2025-05-22,REF69326
MOV164721,FC_TX03,SKU000400,transfer_out,44,2025-06-06,REF79894
MOV962705,FC_NJ05,SKU001667,adjustment,20,2025-07-18,REF19703
MOV861992,FC_FL07,SKU000228,transfer_in,46,2025-05-09,REF51159
MOV612149,FC_WA02,SKU000708,transfer_out,32,2025-07-19,REF39673
MOV310366,FC_IL06,SKU000936,adjustment,2,2025-05-14,REF25219
MOV949413,FC_FL07,SKU000924,transfer_in,39,2025-07-16,REF23801
MOV533734,FC_TX03,SKU000545,transfer_in,23,2025-06-25,REF58894
MOV965361,FC_FL07,SKU001188,transfer_in,29,2025-06-17,REF37021
MOV196745,FC_IL06,SKU000440,transfer_out,18,2025-05-11,REF80278
MOV510305,FC_WA02,SKU001202,adjustment,40,2025-06-19,REF68486
MOV406944,FC_NJ05,SKU001443,adjustment,6,2025-05-09,REF43841
MOV559242,FC_WA02,SKU001227,transfer_in,49,2025-06-27,REF57855
MOV574602,FC_WA02,SKU000595,receipt,35,2025-05-13,REF57572
MOV905506,FC_IL06,SKU000140,shipment,46,2025-06-03,REF72632
MOV941267,FC_NJ05,SKU001664,shipment,27,2025-05-08,REF57754
MOV724195,FC_IL06,SKU001816,transfer_in,17,2025-07-24,REF28789
MOV108364,FC_WA02,SKU001394,shipment,38,2025-07-14,REF87266
MOV355312,FC_NJ05,SKU001886,transfer_out,4,2025-05-18,REF40999
MOV287679,FC_NJ05,SKU001421,adjustment,19,2025-05-28,REF21975
MOV523879,FC_GA04,SKU001742,adjustment,24,2025-07-22,REF33097
MOV210745,FC_FL07,SKU001878,transfer_out,17,2025-05-23,REF74750
MOV535362,FC_NJ05,SKU001330,adjustment,29,2025-07-27,REF36611
MOV868985,FC_IL06,SKU000220,transfer_in,31,2025-06-18,REF82500
MOV198194,FC_CA01,SKU000237,transfer_in,11,2025-04-29,REF25522
MOV969832,FC_GA04,SKU000557,receipt,39,2025-05-10,REF42508
MOV471712,FC_CA01,SKU000248,shipment,41,2025-06-16,REF30429
MOV570421,FC_TX03,SKU000190,adjustment,43,2025-05-06,REF37127
MOV915703,FC_IL06,SKU001457,adjustment,22,2025-06-04,REF77351
MOV707336,FC_TX03,SKU000217,shipment,45,2025-05-08,REF56656
MOV610166,FC_FL07,SKU000792,transfer_out,20,2025-05-05,REF99671
MOV745319,FC_FL07,SKU000309,transfer_out,18,2025-07-22,REF85008
MOV502001,FC_GA04,SKU000179,transfer_in,3,2025-05-14,REF18696
MOV815003,FC_FL07,SKU000205,transfer_in,39,2025-07-20,REF96029
MOV942281,FC_NJ05,SKU001518,adjustment,42,2025-05-18,REF73714
MOV584940,FC_TX03,SKU001223,adjustment,24,2025-05-04,REF76550
MOV454894,FC_FL07,SKU001083,shipment,16,2025-05-13,REF67013
MOV523483,FC_WA02,SKU000926,receipt,22,2025-07-05,REF49363
MOV707631,FC_NJ05,SKU001810,transfer_in,42,2025-06-04,REF80517
MOV803232,FC_NJ05,SKU000999,transfer_out,12,2025-05-19,REF87025
MOV682173,FC_IL06,SKU000798,shipment,31,2025-06-10,REF97240
MOV961729,FC_TX03,SKU001501,transfer_out,11,2025-07-20,REF41231
MOV577983,FC_NJ05,SKU001940,transfer_in,24,2025-05-06,REF25645
MOV135688,FC_CA01,SKU000685,receipt,11,2025-06-29,REF50603
MOV116775,FC_CA01,SKU001943,adjustment,10,2025-06-02,REF26114
MOV890635,FC_GA04,SKU000003,transfer_in,17,2025-05-23,REF78620
MOV357469,FC_TX03,SKU001265,transfer_in,13,2025-06-09,REF74039
MOV639743,FC_WA02,SKU001079,shipment,12,2025-06-07,REF71426
MOV124035,FC_GA04,SKU001174,shipment,46,2025-05-01,REF23410
MOV610730,FC_TX03,SKU001758,receipt,20,2025-06-07,REF65306
MOV821360,FC_FL07,SKU001159,transfer_in,4,2025-07-22,REF25502
MOV933489,FC_TX03,SKU001591,shipment,48,2025-07-12,REF88396
MOV176240,FC_IL06,SKU000090,receipt,26,2025-05-21,REF33047
MOV379046,FC_NJ05,SKU001013,shipment,20,2025-05-05,REF58135
MOV768707,FC_WA02,SKU000091,transfer_out,45,2025-07-10,REF15905
MOV363650,FC_NJ05,SKU001523,transfer_in,17,2025-06-24,REF16496
MOV533436,FC_IL06,SKU001025,adjustment,40,2025-07-19,REF22699
MOV971948,FC_TX03,SKU000862,transfer_in,24,2025-05-18,REF89838
MOV436805,FC_IL06,SKU000939,shipment,10,2025-07-16,REF69169
MOV899118,FC_TX03,SKU001065,adjustment,34,2025-07-02,REF23111
MOV916142,FC_IL06,SKU000952,shipment,6,2025-06-04,REF33299
MOV110863,FC_FL07,SKU000595,receipt,43,2025-05-08,REF86488
MOV589085,FC_FL07,SKU000904,shipment,39,2025-05-01,REF10407
MOV179555,FC_NJ05,SKU001320,receipt,43,2025-06-23,REF31855
MOV938239,FC_CA01,SKU001929,adjustment,46,2025-04-30,REF57213
MOV756135,FC_FL07,SKU001807,receipt,27,2025-06-09,REF76930
MOV817556,FC_NJ05,SKU001041,shipment,33,2025-06-01,REF74501
MOV312754,FC_FL07,SKU001566,receipt,37,2025-06-12,REF99731
MOV693044,FC_IL06,SKU000802,transfer_out,5,2025-07-07,REF36464
MOV868068,FC_NJ05,SKU000764,transfer_out,17,2025-07-05,REF41044
MOV639413,FC_GA04,SKU000074,receipt,24,2025-06-10,REF27083
MOV402295,FC_CA01,SKU000528,transfer_out,47,2025-05-11,REF90218
MOV193279,FC_CA01,SKU000684,adjustment,12,2025-04-29,REF30403
MOV787755,FC_WA02,SKU001449,receipt,2,2025-07-01,REF98504
MOV958551,FC_NJ05,SKU000802,receipt,13,2025-05-01,REF19865
MOV651865,FC_GA04,SKU000850,transfer_in,21,2025-07-17,REF30453
MOV332120,FC_FL07,SKU001133,transfer_in,5,2025-07-06,REF50379
MOV500909,FC_IL06,SKU001538,transfer_out,44,2025-07-16,REF73747
MOV593874,FC_WA02,SKU000168,transfer_out,4,2025-06-08,REF94399
MOV745982,FC_CA01,SKU000268,shipment,39,2025-07-27,REF64852
MOV825792,FC_IL06,SKU001510,receipt,3,2025-06-24,REF58080
MOV593318,FC_TX03,SKU000484,adjustment,3,2025-06-12,REF78608
MOV628194,FC_IL06,SKU001370,shipment,44,2025-06-04,REF78633
MOV285093,FC_CA01,SKU000416,receipt,16,2025-07-17,REF21390
MOV444167,FC_CA01,SKU001200,transfer_out,39,2025-05-07,REF31742
MOV298559,FC_IL06,SKU000501,transfer_in,11,2025-06-09,REF93478
MOV427370,FC_GA04,SKU000252,transfer_out,42,2025-06-02,REF93500
MOV902383,FC_TX03,SKU000767,transfer_out,7,2025-06-22,REF89434
MOV769287,FC_WA02,SKU000063,transfer_out,42,2025-06-28,REF97788
MOV387182,FC_WA02,SKU000266,adjustment,29,2025-07-23,REF83061
MOV441397,FC_TX03,SKU001792,adjustment,28,2025-06-23,REF94755
MOV450278,FC_CA01,SKU001055,transfer_out,16,2025-07-07,REF15372
MOV496694,FC_IL06,SKU000847,transfer_out,11,2025-07-13,REF60740
MOV291211,FC_TX03,SKU000133,transfer_in,2,2025-05-04,REF82493
MOV843659,FC_WA02,SKU000702,receipt,47,2025-04-29,REF15954
MOV847148,FC_FL07,SKU001079,shipment,39,2025-05-01,REF15732
MOV838074,FC_IL06,SKU000842,transfer_in,48,2025-07-01,REF35896
MOV542125,FC_FL07,SKU000162,receipt,29,2025-05-21,REF89498
MOV692166,FC_WA02,SKU001576,adjustment,44,2025-07-05,REF21141
MOV793389,FC_IL06,SKU001304,receipt,24,2025-05-05,REF99633
MOV506566,FC_IL06,SKU001762,shipment,12,2025-06-01,REF62809
MOV649297,FC_IL06,SKU000885,transfer_in,32,2025-06-25,REF19391
MOV292514,FC_IL06,SKU000250,transfer_out,3,2025-06-21,REF83931
MOV975808,FC_FL07,SKU001054,shipment,28,2025-07-22,REF95286
MOV648001,FC_FL07,SKU001665,transfer_out,32,2025-07-08,REF23814
MOV719082,FC_NJ05,SKU000276,adjustment,35,2025-05-09,REF53511
MOV124441,FC_TX03,SKU000176,shipment,13,2025-06-17,REF18141
MOV335767,FC_GA04,SKU001486,adjustment,10,2025-05-22,REF15589
MOV284486,FC_FL07,SKU000121,transfer_out,2,2025-05-31,REF69273
MOV821689,FC_IL06,SKU000177,receipt,9,2025-06-13,REF74309
MOV595717,FC_FL07,SKU000455,transfer_in,33,2025-07-10,REF49098
MOV348503,FC_FL07,SKU000824,transfer_in,10,2025-05-20,REF95717
MOV498669,FC_IL06,SKU001237,receipt,10,2025-07-23,REF11561
MOV722942,FC_IL06,SKU001079,receipt,20,2025-06-10,REF19901
MOV221347,FC_NJ05,SKU000065,transfer_out,10,2025-06-10,REF24821
MOV442191,FC_WA02,SKU000243,transfer_out,46,2025-05-12,REF54029
MOV650534,FC_NJ05,SKU000246,transfer_in,42,2025-06-16,REF11967
MOV997010,FC_TX03,SKU000018,transfer_out,20,2025-05-24,REF99335
MOV349527,FC_FL07,SKU001224,transfer_in,49,2025-07-25,REF46723
MOV610814,FC_CA01,SKU000240,transfer_out,9,2025-06-01,REF76139
MOV180103,FC_CA01,SKU000254,receipt,44,2025-05-15,REF81497
MOV220794,FC_GA04,SKU000301,transfer_in,15,2025-05-06,REF42442
MOV341295,FC_IL06,SKU000177,adjustment,40,2025-06-07,REF52477
MOV802046,FC_NJ05,SKU000161,shipment,2,2025-05-09,REF86231
MOV731822,FC_CA01,SKU001926,transfer_out,31,2025-05-06,REF60476
MOV208614,FC_WA02,SKU001827,transfer_out,10,2025-05-14,REF89197
MOV982040,FC_TX03,SKU001894,transfer_in,26,2025-07-25,REF75863
MOV889170,FC_WA02,SKU001661,shipment,36,2025-06-15,REF71196
MOV792330,FC_WA02,SKU000043,receipt,47,2025-04-29,REF24979
MOV696480,FC_GA04,SKU001196,adjustment,19,2025-07-18,REF56269
MOV308030,FC_IL06,SKU000857,transfer_in,21,2025-07-25,REF25731
MOV609681,FC_WA02,SKU000033,shipment,4,2025-05-05,REF42810
MOV845223,FC_CA01,SKU000776,transfer_in,19,2025-05-13,REF44000
MOV964176,FC_CA01,SKU001885,transfer_out,19,2025-07-10,REF83030
MOV361422,FC_WA02,SKU000339,shipment,5,2025-05-02,REF72517
MOV731272,FC_IL06,SKU000222,transfer_out,27,2025-07-11,REF22293
MOV458379,FC_IL06,SKU000754,transfer_out,19,2025-07-14,REF13212
MOV631010,FC_TX03,SKU000210,shipment,14,2025-05-30,REF74966
MOV489074,FC_CA01,SKU001922,receipt,33,2025-07-05,REF84980
MOV355177,FC_TX03,SKU001742,adjustment,21,2025-07-25,REF15806
MOV144462,FC_TX03,SKU001087,adjustment,2,2025-06-23,REF96082
MOV469710,FC_GA04,SKU001054,adjustment,5,2025-07-10,REF55710
MOV743876,FC_GA04,SKU000690,transfer_in,31,2025-05-14,REF97979
MOV601311,FC_NJ05,SKU000341,receipt,22,2025-07-11,REF44651
MOV701347,FC_WA02,SKU000486,shipment,26,2025-05-12,REF93599
MOV542945,FC_NJ05,SKU000432,adjustment,1,2025-07-27,REF78582
MOV383653,FC_GA04,SKU000198,shipment,22,2025-07-13,REF30488
MOV565478,FC_NJ05,SKU000850,transfer_in,27,2025-06-17,REF70050
MOV373127,FC_GA04,SKU000609,adjustment,19,2025-06-05,REF65698
MOV965519,FC_WA02,SKU000546,transfer_out,40,2025-07-20,REF64799
MOV540192,FC_TX03,SKU001513,receipt,1,2025-06-06,REF71026
MOV607560,FC_NJ05,SKU001828,transfer_out,49,2025-07-11,REF17755
MOV194530,FC_GA04,SKU001331,receipt,42,2025-06-01,REF47326
MOV133144,FC_WA02,SKU000935,transfer_in,38,2025-07-09,REF73493
MOV832370,FC_CA01,SKU001129,shipment,22,2025-06-26,REF54459
MOV312793,FC_IL06,SKU000915,transfer_in,31,2025-07-04,REF22877
MOV566166,FC_CA01,SKU001841,transfer_in,20,2025-06-17,REF92559
MOV247199,FC_CA01,SKU000499,receipt,21,2025-06-16,REF12837
MOV137685,FC_GA04,SKU001234,transfer_out,31,2025-05-15,REF99391
MOV958843,FC_TX03,SKU001153,adjustment,11,2025-07-20,REF90692
MOV630327,FC_GA04,SKU001901,transfer_in,10,2025-06-06,REF52007
MOV996013,FC_IL06,SKU000103,receipt,41,2025-07-11,REF52627
MOV838514,FC_GA04,SKU001459,transfer_in,26,2025-05-25,REF17173
MOV935181,FC_IL06,SKU001153,shipment,42,2025-06-12,REF50792
MOV915340,FC_TX03,SKU001362,shipment,28,2025-07-09,REF16937
MOV897991,FC_GA04,SKU001163,receipt,14,2025-06-04,REF31397
MOV573458,FC_FL07,SKU000612,adjustment,34,2025-07-24,REF34132
MOV792226,FC_NJ05,SKU001465,receipt,2,2025-07-18,REF94394
MOV992905,FC_GA04,SKU001920,transfer_in,7,2025-05-23,REF54989
MOV358817,FC_FL07,SKU001874,shipment,32,2025-07-20,REF27814
MOV730837,FC_FL07,SKU001907,receipt,49,2025-05-22,REF91575
MOV803330,FC_WA02,SKU000618,adjustment,30,2025-05-08,REF75878
MOV986799,FC_FL07,SKU000450,transfer_in,17,2025-06-02,REF40071
MOV401648,FC_CA01,SKU000685,transfer_out,42,2025-05-09,REF29140
MOV205421,FC_TX03,SKU000872,transfer_in,37,2025-07-20,REF24880
MOV875640,FC_NJ05,SKU001386,receipt,12,2025-05-19,REF86341
MOV636798,FC_IL06,SKU000109,shipment,16,2025-06-08,REF99821
MOV200543,FC_FL07,SKU001296,receipt,14,2025-07-13,REF59349
MOV362804,FC_IL06,SKU000848,transfer_in,44,2025-05-05,REF89895
MOV334955,FC_FL07,SKU000204,adjustment,46,2025-06-19,REF29182
MOV703007,FC_GA04,SKU000809,transfer_out,16,2025-06-04,REF42319
MOV119789,FC_TX03,SKU000679,transfer_out,15,2025-06-08,REF18501
MOV432032,FC_TX03,SKU001585,shipment,7,2025-06-12,REF98291
MOV536014,FC_FL07,SKU001313,transfer_out,25,2025-07-17,REF11915
MOV220752,FC_GA04,SKU001178,adjustment,5,2025-07-24,REF46754
MOV554458,FC_CA01,SKU001169,transfer_out,10,2025-06-03,REF16066
MOV670276,FC_IL06,SKU000698,adjustment,15,2025-06-16,REF49920
MOV730089,FC_GA04,SKU000950,adjustment,34,2025-06-01,REF55224
MOV740527,FC_NJ05,SKU001917,transfer_in,27,2025-04-29,REF70087
MOV124906,FC_TX03,SKU001227,receipt,11,2025-05-12,REF65881
MOV638904,FC_IL06,SKU000393,transfer_in,30,2025-07-24,REF44372
MOV745474,FC_NJ05,SKU000395,shipment,7,2025-07-25,REF34515
MOV438400,FC_FL07,SKU001267,shipment,13,2025-07-08,REF58339
MOV157798,FC_TX03,SKU000018,transfer_out,6,2025-05-17,REF43878
MOV473689,FC_IL06,SKU000704,transfer_out,39,2025-07-23,REF32820
MOV672559,FC_FL07,SKU000883,adjustment,42,2025-07-26,REF56086
MOV131146,FC_GA04,SKU001993,transfer_out,31,2025-06-26,REF15042
MOV244865,FC_CA01,SKU000756,receipt,43,2025-06-16,REF83998
MOV813055,FC_TX03,SKU001371,transfer_in,33,2025-05-20,REF25156
MOV791783,FC_FL07,SKU001186,receipt,43,2025-05-06,REF76755
MOV886104,FC_CA01,SKU001123,adjustment,33,2025-06-27,REF74141
MOV691263,FC_GA04,SKU001091,receipt,40,2025-07-02,REF83539
MOV146030,FC_NJ05,SKU001021,receipt,16,2025-07-17,REF87522
MOV590441,FC_WA02,SKU001899,adjustment,21,2025-06-13,REF43818
MOV752140,FC_TX03,SKU001987,receipt,23,2025-06-30,REF76154
MOV884698,FC_GA04,SKU001775,receipt,16,2025-05-26,REF60830
