order_id,customer_id,order_date,order_total,shipping_cost,shipping_method,fulfillment_center,order_status,total_weight,customer_zip
ORD00015162,C002443,2022-01-30,64.26,0.0,standard_free,FC_TX03,delivered,2.96,27229
ORD00015163,C005637,2022-10-02,49.06,15.99,expedited,FC_TX03,delivered,2.21,52158
ORD00015164,C003633,2024-03-06,622.78,0.0,standard_free,FC_CA01,delivered,14.9,05662
ORD00015165,C003276,2023-09-03,170.85,0.0,standard_free,FC_GA04,delivered,9.65,27453
ORD00015166,C009755,2023-06-13,2.24,8.99,standard,FC_TX03,delivered,4.44,77696
ORD00015167,C000616,2023-11-29,508.21,0.0,standard_free,FC_GA04,delivered,10.01,90850
ORD00015168,C008349,2023-06-18,189.56,0.0,standard_free,FC_WA02,delivered,12.41,92761
ORD00015169,C003786,2023-01-29,16.7,15.99,expedited,FC_FL07,delivered,3.71,33888
ORD00015170,C005637,2023-03-01,857.84,0.0,standard_free,FC_IL06,delivered,15.67,52158
ORD00015171,C006836,2023-05-02,583.59,0.0,standard_free,FC_GA04,delivered,11.43,64769
ORD00015172,C006193,2024-12-04,447.33,0.0,standard_free,FC_CA01,delivered,3.1,98360
ORD00015173,C008122,2024-10-27,202.76,0.0,standard_free,FC_TX03,delivered,4.51,01663
ORD00015174,C004042,2024-06-30,296.14,0.0,standard_free,FC_IL06,delivered,8.22,40653
ORD00015175,C005676,2023-11-04,244.73,0.0,standard_free,FC_NJ05,delivered,1.92,18192
ORD00015176,C006904,2024-10-13,345.3,0.0,standard_free,FC_FL07,delivered,4.3,45979
ORD00015177,C007122,2022-12-17,81.02,0.0,standard_free,FC_CA01,delivered,0.86,56670
ORD00015178,C006143,2024-06-01,98.17,0.0,standard_free,FC_IL06,delivered,2.34,22889
ORD00015179,C003913,2023-10-17,678.89,0.0,standard_free,,delivered,17.78,79952
ORD00015180,C007599,2023-10-23,322.5,0.0,standard_free,,delivered,5.31,12667
ORD00015181,C000508,2024-09-29,6.77,15.99,expedited,FC_GA04,delivered,2.99,31864
ORD00015182,C001161,2024-03-06,11.16,8.99,standard,FC_FL07,delivered,3.91,89225
ORD00015183,C005608,2024-01-10,253.91,0.0,standard_free,FC_WA02,delivered,5.01,01199
ORD00015184,C004721,2022-12-12,136.11,0.0,standard_free,FC_WA02,delivered,2.04,05156
ORD00015185,C007079,2023-10-16,978.42,0.0,standard_free,FC_IL06,delivered,16.75,34861
ORD00015186,C008332,2023-04-12,131.43,0.0,standard_free,,delivered,2.81,62260
ORD00015187,C000246,2024-06-05,355.24,0.0,standard_free,,delivered,5.36,47485
ORD00015188,C001771,2024-10-09,1636.85,0.0,standard_free,FC_GA04,delivered,5.23,24172
ORD00015189,C004860,2024-12-14,7.17,15.99,expedited,FC_IL06,delivered,0.66,94711
ORD00015190,C008527,2024-06-29,476.5,0.0,standard_free,FC_FL07,delivered,6.29,84607
ORD00015191,C008179,2024-10-03,83.31,0.0,standard_free,FC_TX03,delivered,3.52,08418
ORD00015192,C009590,2024-01-09,243.44,0.0,standard_free,FC_GA04,delivered,4.68,09718
ORD00015193,C004595,2023-04-02,42.8,15.99,expedited,FC_NJ05,delivered,2.01,22078
ORD00015194,C001684,2024-03-10,71.99,8.99,standard,FC_WA02,delivered,4.08,02800
ORD00015195,C000154,2024-10-17,1130.08,0.0,standard_free,FC_IL06,delivered,12.9,14669
ORD00015196,C001504,2023-06-26,83.34,0.0,standard_free,FC_GA04,delivered,4.37,34743
ORD00015197,C001703,2024-12-26,242.65,0.0,standard_free,FC_FL07,delivered,7.84,06073
ORD00015198,C009831,2023-11-06,232.47,0.0,standard_free,FC_TX03,delivered,5.22,53248
ORD00015199,C001491,2024-10-10,658.07,0.0,standard_free,,delivered,3.28,69098
ORD00015200,C002354,2023-07-04,191.87,0.0,standard_free,FC_NJ05,delivered,7.1,61929
ORD00015201,C001320,2024-08-02,1691.2,0.0,standard_free,FC_FL07,delivered,10.05,20947
ORD00015202,C004977,2023-01-03,341.13,0.0,standard_free,,delivered,7.02,32517
ORD00015203,C002132,2024-11-07,383.92,0.0,standard_free,FC_GA04,delivered,13.21,04722
ORD00015204,C002129,2024-10-10,371.69,0.0,standard_free,FC_FL07,delivered,5.85,45042
ORD00015205,C008192,2024-01-13,275.9,0.0,standard_free,FC_TX03,delivered,13.74,88632
ORD00015206,C002109,2024-02-07,150.3,0.0,standard_free,FC_FL07,delivered,1.93,61482
ORD00015207,C004934,2023-06-13,33.32,8.99,standard,,delivered,1.98,90111
ORD00015208,C008089,2023-12-11,260.5,0.0,standard_free,FC_GA04,delivered,0.58,19131
ORD00015209,C009678,2022-10-20,818.58,0.0,standard_free,FC_FL07,delivered,0.86,34562
ORD00015210,C007118,2022-12-16,722.01,0.0,standard_free,FC_CA01,delivered,16.15,79104
ORD00015211,C008334,2023-05-09,572.71,0.0,standard_free,FC_CA01,delivered,13.07,33909
ORD00015212,C004777,2024-06-26,29.88,8.99,standard,,cancelled,5.78,41540
ORD00015213,C007471,2024-05-14,1073.77,0.0,standard_free,FC_CA01,delivered,10.72,67994
ORD00015214,C004414,2024-12-03,604.07,0.0,standard_free,FC_FL07,delivered,1.92,15696
ORD00015215,C001035,2024-10-04,12.52,15.99,expedited,,delivered,1.31,87445
ORD00015216,C006746,2024-08-06,601.08,0.0,standard_free,FC_CA01,delivered,6.79,24723
ORD00015217,C002407,2024-02-05,397.57,0.0,standard_free,FC_WA02,delivered,6.99,24323
ORD00015218,C007246,2024-10-01,140.62,0.0,standard_free,,delivered,1.39,34602
ORD00015219,C008745,2024-06-13,619.54,0.0,standard_free,,delivered,10.54,09806
ORD00015220,C005940,2024-04-29,116.19,0.0,standard_free,FC_NJ05,delivered,1.96,84268
ORD00015221,C007445,2024-06-28,311.51,0.0,standard_free,FC_FL07,delivered,5.99,42373
ORD00015222,C009025,2024-08-10,71.05,8.99,standard,FC_WA02,delivered,3.69,91472
ORD00015223,C008937,2023-02-08,1385.59,0.0,standard_free,FC_WA02,delivered,5.11,25022
ORD00015224,C002278,2024-04-25,262.67,0.0,standard_free,FC_TX03,delivered,3.5,75584
ORD00015225,C005077,2024-12-16,113.72,0.0,standard_free,FC_TX03,delivered,4.14,26099
ORD00015226,C002836,2024-09-03,85.55,0.0,standard_free,,delivered,0.84,70593
ORD00015227,C002869,2024-11-29,79.34,0.0,standard_free,FC_TX03,delivered,2.48,32361
ORD00015228,C003546,2024-05-29,81.58,0.0,standard_free,FC_IL06,delivered,3.57,98804
ORD00015229,C001779,2023-07-02,71.34,15.99,expedited,FC_FL07,delivered,9.29,31451
ORD00015230,C000666,2023-03-01,10.33,8.99,standard,FC_NJ05,delivered,2.05,21490
ORD00015231,C007276,2024-11-20,823.47,0.0,standard_free,FC_CA01,delivered,13.06,23337
ORD00015232,C003913,2024-06-22,235.86,0.0,standard_free,FC_TX03,delivered,6.06,79952
ORD00015233,C003112,2022-09-21,274.16,0.0,standard_free,FC_TX03,delivered,1.0,25620
ORD00015234,C008419,2022-12-05,1736.95,0.0,standard_free,FC_NJ05,delivered,13.82,65400
ORD00015235,C005476,2024-11-19,7.67,8.99,standard,FC_TX03,delivered,3.2,36136
ORD00015236,C009043,2024-05-15,100.56,0.0,standard_free,FC_FL07,delivered,0.94,32621
ORD00015237,C003300,2022-07-15,341.43,0.0,standard_free,FC_NJ05,delivered,2.56,29690
ORD00015238,C004541,2024-04-21,52.17,8.99,standard,FC_WA02,cancelled,3.82,25830
ORD00015239,C003122,2024-02-02,552.03,0.0,standard_free,FC_NJ05,delivered,3.83,71470
ORD00015240,C003666,2024-03-26,325.92,0.0,standard_free,,delivered,11.15,78716
ORD00015241,C003389,2024-07-08,308.68,0.0,standard_free,FC_CA01,delivered,14.7,14083
ORD00015242,C003338,2024-05-25,191.79,0.0,standard_free,FC_CA01,delivered,7.87,06912
ORD00015243,C007899,2023-04-30,361.46,0.0,standard_free,FC_WA02,delivered,8.73,48102
ORD00015244,C008102,2024-04-28,61.83,8.99,standard,FC_GA04,delivered,0.66,17575
ORD00015245,C006730,2024-10-22,116.23,0.0,standard_free,FC_GA04,delivered,3.81,86353
ORD00015246,C007075,2024-03-06,461.66,0.0,standard_free,FC_WA02,delivered,19.18,39198
ORD00015247,C002950,2024-09-19,226.11,0.0,standard_free,FC_WA02,delivered,12.83,10185
ORD00015248,C000550,2024-09-13,15.7,8.99,standard,FC_GA04,delivered,2.33,59291
ORD00015249,C004153,2022-10-24,139.61,0.0,standard_free,FC_WA02,delivered,4.35,72924
ORD00015250,C000621,2024-10-20,626.25,0.0,standard_free,FC_NJ05,delivered,17.86,49708
ORD00015251,C002182,2024-07-20,9.86,8.99,standard,FC_TX03,delivered,3.31,56584
ORD00015252,C007670,2023-09-01,4.08,8.99,standard,FC_NJ05,delivered,0.26,13341
ORD00015253,C007278,2024-01-20,689.74,0.0,standard_free,FC_TX03,delivered,10.03,67924
ORD00015254,C008502,2023-03-02,46.39,8.99,standard,FC_WA02,delivered,4.63,88925
ORD00015255,C001872,2022-04-05,93.81,0.0,standard_free,,delivered,1.86,35691
ORD00015256,C002889,2023-10-31,282.51,0.0,standard_free,FC_GA04,delivered,8.84,95358
ORD00015257,C008088,2023-10-14,234.53,0.0,standard_free,FC_IL06,delivered,11.68,96473
ORD00015258,C002399,2024-10-20,323.85,0.0,standard_free,,delivered,9.44,77990
ORD00015259,C006125,2024-10-20,131.98,0.0,standard_free,,delivered,4.64,20889
ORD00015260,C009782,2024-03-28,415.66,0.0,standard_free,FC_GA04,delivered,2.59,76237
ORD00015261,C002875,2024-05-15,153.87,0.0,standard_free,FC_NJ05,delivered,2.32,88857
ORD00015262,C005905,2023-09-14,115.84,0.0,standard_free,FC_TX03,delivered,1.3,37526
ORD00015263,C002433,2023-12-30,1341.48,0.0,standard_free,FC_GA04,delivered,11.77,35947
ORD00015264,C009541,2024-05-08,366.44,0.0,standard_free,FC_CA01,delivered,0.45,61068
ORD00015265,C000644,2024-05-01,155.01,0.0,standard_free,FC_CA01,delivered,0.71,52003
ORD00015266,C002045,2023-03-20,193.34,0.0,standard_free,FC_CA01,delivered,2.98,55559
ORD00015267,C009133,2024-04-04,217.67,0.0,standard_free,FC_WA02,delivered,2.71,73826
ORD00015268,C006942,2023-02-14,16.46,8.99,standard,FC_CA01,cancelled,3.2,80546
ORD00015269,C006244,2024-06-18,268.77,0.0,standard_free,FC_TX03,delivered,7.08,63467
ORD00015270,C000632,2024-11-11,376.98,0.0,standard_free,FC_FL07,delivered,15.22,90326
ORD00015271,C003729,2024-10-05,133.87,0.0,standard_free,FC_NJ05,delivered,10.02,61210
ORD00015272,C001371,2024-08-10,454.43,0.0,standard_free,FC_TX03,delivered,5.13,91742
ORD00015273,C001629,2024-09-25,846.3,0.0,standard_free,FC_NJ05,delivered,2.85,38808
ORD00015274,C005315,2024-02-02,13.3,8.99,standard,FC_WA02,delivered,1.69,13929
ORD00015275,C008278,2024-11-20,332.08,0.0,standard_free,FC_WA02,delivered,4.28,81288
ORD00015276,C005719,2024-09-24,45.66,0.0,standard_free,FC_WA02,cancelled,2.07,58866
ORD00015277,C007781,2024-02-29,136.59,0.0,standard_free,,delivered,3.01,55110
ORD00015278,C000759,2024-07-13,12.21,0.0,standard_free,FC_IL06,delivered,1.87,48694
ORD00015279,C003915,2024-04-01,83.16,0.0,standard_free,FC_GA04,delivered,6.74,04699
ORD00015280,C002504,2024-08-19,267.0,0.0,standard_free,FC_NJ05,delivered,11.92,41551
ORD00015281,C007616,2024-05-28,129.18,0.0,standard_free,FC_FL07,delivered,7.45,34681
ORD00015282,C008134,2023-05-04,203.73,0.0,standard_free,FC_TX03,cancelled,8.74,82862
ORD00015283,C007883,2022-07-07,52.19,8.99,standard,FC_TX03,delivered,2.23,90426
ORD00015284,C004623,2024-06-23,170.15,0.0,standard_free,FC_FL07,delivered,4.79,33806
ORD00015285,C007510,2023-12-11,72.79,8.99,standard,FC_NJ05,delivered,1.61,06899
ORD00015286,C001942,2024-12-30,179.54,0.0,standard_free,FC_NJ05,pending,4.6,75809
ORD00015287,C007536,2022-01-26,110.29,0.0,standard_free,FC_TX03,delivered,3.41,17493
ORD00015288,C006883,2022-08-04,179.07,0.0,standard_free,FC_CA01,delivered,1.49,54475
ORD00015289,C002122,2024-07-09,1045.8,0.0,standard_free,,delivered,5.55,52602
ORD00015290,C008616,2024-12-29,488.21,0.0,standard_free,FC_CA01,processing,8.84,93379
ORD00015291,C002212,2023-08-04,1.94,8.99,standard,FC_CA01,delivered,2.53,62198
ORD00015292,C000006,2024-07-22,15.33,8.99,standard,,delivered,0.34,36964
ORD00015293,C005491,2024-05-10,532.37,0.0,standard_free,FC_TX03,delivered,5.98,11283
ORD00015294,C009047,2024-01-26,388.26,0.0,standard_free,FC_TX03,delivered,2.79,60832
ORD00015295,C004350,2024-07-29,266.65,0.0,standard_free,FC_CA01,delivered,10.71,89891
ORD00015296,C003260,2024-06-18,166.0,0.0,standard_free,FC_CA01,delivered,6.01,85755
ORD00015297,C002269,2024-02-19,1124.18,0.0,standard_free,FC_TX03,delivered,8.73,86975
ORD00015298,C005480,2024-05-02,122.82,0.0,standard_free,FC_GA04,delivered,0.22,21947
ORD00015299,C009645,2024-12-30,1473.63,0.0,standard_free,FC_WA02,processing,13.53,06406
ORD00015300,C007910,2023-06-21,304.59,0.0,standard_free,,delivered,0.82,67567
ORD00015301,C005686,2024-12-18,235.96,0.0,standard_free,,delivered,4.38,21803
ORD00015302,C001195,2024-10-05,641.62,0.0,standard_free,FC_NJ05,delivered,3.69,76110
ORD00015303,C002940,2024-06-07,313.02,0.0,standard_free,FC_TX03,delivered,1.44,08819
ORD00015304,C004204,2022-05-12,398.79,0.0,standard_free,FC_CA01,delivered,3.4,60424
ORD00015305,C005234,2022-10-14,158.27,0.0,standard_free,FC_CA01,delivered,5.6,79541
ORD00015306,C003358,2024-12-26,671.16,0.0,standard_free,FC_NJ05,delivered,1.22,55770
ORD00015307,C008714,2024-05-16,8.64,15.99,expedited,,delivered,2.11,82540
ORD00015308,C007502,2024-06-03,82.88,0.0,standard_free,,delivered,3.82,54457
ORD00015309,C007071,2024-08-26,50.54,0.0,standard_free,FC_GA04,delivered,1.39,85093
ORD00015310,C007061,2023-04-05,80.73,0.0,standard_free,,delivered,5.84,18064
ORD00015311,C002612,2024-09-18,15.71,8.99,standard,FC_WA02,delivered,0.75,03520
ORD00015312,C007766,2024-05-26,47.32,8.99,standard,FC_CA01,delivered,3.77,72079
ORD00015313,C008664,2022-10-02,1007.92,0.0,standard_free,,delivered,16.12,31612
ORD00015314,C008989,2024-02-13,18.19,8.99,standard,FC_TX03,delivered,1.26,90237
ORD00015315,C004053,2024-02-03,1762.85,0.0,standard_free,FC_GA04,delivered,16.55,05300
ORD00015316,C000777,2024-02-06,257.89,0.0,standard_free,FC_CA01,delivered,1.75,19162
ORD00015317,C006784,2024-05-24,185.67,0.0,standard_free,,delivered,3.53,31638
ORD00015318,C002605,2023-12-12,51.35,8.99,standard,,delivered,2.54,54731
ORD00015319,C002946,2023-05-20,162.23,0.0,standard_free,FC_TX03,delivered,6.22,06043
ORD00015320,C003220,2023-11-21,197.39,0.0,standard_free,,delivered,5.44,80392
ORD00015321,C001772,2024-12-21,137.84,0.0,standard_free,FC_NJ05,delivered,1.81,76109
ORD00015322,C001961,2024-03-18,1152.77,0.0,standard_free,FC_CA01,delivered,20.81,76833
ORD00015323,C001507,2024-11-21,1039.46,0.0,standard_free,,delivered,15.8,54626
ORD00015324,C000504,2024-11-08,21.28,8.99,standard,FC_CA01,delivered,4.08,38571
ORD00015325,C000428,2024-10-08,762.92,0.0,standard_free,FC_NJ05,cancelled,8.23,41708
ORD00015326,C003892,2024-09-17,23.92,8.99,standard,FC_GA04,delivered,5.19,29199
ORD00015327,C001998,2024-09-16,495.56,0.0,standard_free,,delivered,6.23,81041
ORD00015328,C005246,2024-10-07,238.42,0.0,standard_free,FC_TX03,delivered,6.82,67591
ORD00015329,C005445,2023-04-25,17.24,15.99,expedited,,delivered,3.19,43409
ORD00015330,C007417,2024-10-11,18.87,8.99,standard,FC_NJ05,delivered,3.61,17001
ORD00015331,C008301,2024-10-12,24.64,8.99,standard,FC_NJ05,delivered,6.13,39777
ORD00015332,C003643,2024-05-16,645.62,0.0,standard_free,FC_WA02,delivered,9.39,63244
ORD00015333,C003204,2024-11-24,1882.37,0.0,standard_free,FC_CA01,delivered,13.56,28680
ORD00015334,C006799,2024-01-31,545.9,0.0,standard_free,,delivered,6.36,10757
ORD00015335,C008201,2024-06-11,620.04,0.0,standard_free,FC_WA02,delivered,11.2,25906
ORD00015336,C002813,2022-12-29,161.25,0.0,standard_free,FC_WA02,delivered,2.66,07956
ORD00015337,C007344,2024-03-30,204.55,0.0,standard_free,FC_CA01,delivered,2.11,45149
ORD00015338,C003429,2024-02-09,437.2,0.0,standard_free,FC_CA01,delivered,1.77,00727
ORD00015339,C004919,2024-03-08,39.17,15.99,expedited,,delivered,2.61,29633
ORD00015340,C009546,2023-08-23,32.19,15.99,expedited,,delivered,0.19,55962
ORD00015341,C006689,2024-02-20,392.72,0.0,standard_free,FC_NJ05,delivered,3.19,62235
ORD00015342,C006824,2024-06-01,43.69,15.99,expedited,,delivered,4.48,78339
ORD00015343,C003962,2023-01-12,38.5,8.99,standard,,cancelled,9.67,00937
ORD00015344,C003732,2024-02-10,536.43,0.0,standard_free,,delivered,6.93,21832
ORD00015345,C008323,2023-06-14,227.69,0.0,standard_free,FC_FL07,delivered,4.32,87043
ORD00015346,C007361,2024-12-13,1041.03,0.0,standard_free,,delivered,2.88,51920
ORD00015347,C004378,2023-11-09,918.55,0.0,standard_free,FC_TX03,delivered,10.11,86647
ORD00015348,C002750,2022-06-15,198.59,0.0,standard_free,,delivered,6.94,31293
ORD00015349,C007732,2024-09-20,685.11,0.0,standard_free,FC_CA01,delivered,14.27,23354
ORD00015350,C007842,2024-11-09,410.63,0.0,standard_free,FC_NJ05,delivered,2.97,91329
ORD00015351,C007824,2022-10-07,1105.86,0.0,standard_free,FC_WA02,delivered,15.33,89175
ORD00015352,C007514,2023-03-13,177.65,0.0,standard_free,FC_TX03,delivered,7.15,32214
ORD00015353,C005245,2024-06-28,70.32,8.99,standard,FC_TX03,delivered,0.95,43418
ORD00015354,C002825,2022-04-23,385.07,0.0,standard_free,,delivered,8.78,05202
ORD00015355,C002162,2022-10-03,1717.34,0.0,standard_free,,delivered,10.82,04002
ORD00015356,C004934,2023-05-29,96.43,0.0,standard_free,FC_IL06,delivered,9.69,90111
ORD00015357,C008140,2024-01-05,66.45,15.99,expedited,FC_NJ05,delivered,1.61,56566
ORD00015358,C004953,2024-07-19,77.24,0.0,standard_free,FC_TX03,delivered,0.97,20118
ORD00015359,C007565,2022-07-19,50.72,15.99,expedited,,delivered,2.67,11763
ORD00015360,C000425,2024-03-17,163.84,0.0,standard_free,FC_WA02,delivered,1.66,04745
ORD00015361,C001871,2023-11-21,54.92,15.99,expedited,FC_TX03,delivered,2.04,64676
ORD00015362,C007883,2023-05-04,405.2,0.0,standard_free,,cancelled,5.68,90426
ORD00015363,C007294,2024-11-22,224.36,0.0,standard_free,FC_GA04,delivered,3.88,40276
ORD00015364,C006957,2024-07-31,112.46,0.0,standard_free,FC_NJ05,delivered,8.41,67629
ORD00015365,C008661,2024-11-14,343.41,0.0,standard_free,FC_FL07,delivered,4.39,26309
ORD00015366,C003425,2024-12-17,201.59,0.0,standard_free,FC_NJ05,delivered,5.03,53116
ORD00015367,C000935,2024-11-03,309.65,0.0,standard_free,,delivered,11.23,30158
ORD00015368,C004408,2022-02-18,21.44,0.0,standard_free,FC_WA02,cancelled,3.95,26234
ORD00015369,C008767,2023-09-20,930.84,0.0,standard_free,FC_CA01,delivered,8.43,01906
ORD00015370,C009276,2024-12-22,83.79,0.0,standard_free,,delivered,2.32,22982
ORD00015371,C007394,2023-11-09,541.41,0.0,standard_free,,delivered,0.53,10636
ORD00015372,C000923,2023-01-06,112.86,0.0,standard_free,FC_FL07,delivered,2.74,16205
ORD00015373,C006122,2022-11-13,449.09,0.0,standard_free,FC_NJ05,delivered,8.49,67338
ORD00015374,C006987,2024-10-04,398.01,0.0,standard_free,FC_TX03,delivered,6.76,08286
ORD00015375,C006696,2024-01-01,170.1,0.0,standard_free,FC_CA01,delivered,2.2,78604
ORD00015376,C008010,2024-10-22,133.88,0.0,standard_free,FC_IL06,cancelled,0.43,48470
ORD00015377,C001396,2023-05-04,47.12,8.99,standard,,delivered,1.01,69267
ORD00015378,C005842,2023-04-10,448.81,0.0,standard_free,FC_CA01,delivered,5.89,57363
ORD00015379,C001062,2024-08-17,1078.99,0.0,standard_free,FC_FL07,cancelled,13.16,40437
ORD00015380,C000458,2024-04-03,86.02,0.0,standard_free,FC_CA01,delivered,7.79,21220
ORD00015381,C005988,2024-08-06,198.84,0.0,standard_free,FC_FL07,delivered,0.87,21979
ORD00015382,C007704,2024-12-20,168.22,0.0,standard_free,,delivered,1.01,23165
ORD00015383,C001073,2024-06-26,154.99,0.0,standard_free,FC_TX03,cancelled,2.52,41963
ORD00015384,C009610,2024-04-20,755.34,0.0,standard_free,FC_FL07,delivered,11.2,45336
ORD00015385,C002550,2024-07-21,72.39,15.99,expedited,FC_FL07,delivered,1.19,19078
ORD00015386,C004883,2024-12-05,563.68,0.0,standard_free,FC_WA02,delivered,1.67,22391
ORD00015387,C004153,2023-03-28,166.0,0.0,standard_free,FC_WA02,delivered,2.43,72924
ORD00015388,C009724,2024-10-09,317.44,0.0,standard_free,FC_FL07,delivered,1.63,75781
ORD00015389,C008541,2023-04-24,11.8,15.99,expedited,FC_WA02,delivered,1.61,52217
ORD00015390,C003770,2024-12-14,216.92,0.0,standard_free,FC_NJ05,delivered,4.38,67536
ORD00015391,C004412,2024-10-26,167.87,0.0,standard_free,FC_NJ05,delivered,1.12,15977
ORD00015392,C008846,2024-12-31,557.44,0.0,standard_free,FC_CA01,shipped,8.98,55250
ORD00015393,C004482,2024-03-25,265.42,0.0,standard_free,FC_WA02,delivered,3.8,54840
ORD00015394,C004322,2024-04-27,331.31,0.0,standard_free,FC_WA02,delivered,1.02,12062
ORD00015395,C003961,2022-08-04,12.37,8.99,standard,FC_IL06,delivered,2.95,71583
ORD00015396,C009944,2024-07-16,132.91,0.0,standard_free,FC_NJ05,delivered,3.95,69083
ORD00015397,C004661,2024-01-07,78.16,0.0,standard_free,,delivered,8.59,55824
ORD00015398,C001225,2024-08-29,105.54,0.0,standard_free,FC_WA02,delivered,1.72,82463
ORD00015399,C000081,2023-09-29,318.62,0.0,standard_free,FC_IL06,delivered,5.21,97811
ORD00015400,C006795,2024-09-26,30.24,15.99,expedited,FC_FL07,delivered,2.88,47923
ORD00015401,C004879,2024-04-04,241.61,0.0,standard_free,,delivered,11.61,42016
ORD00015402,C005956,2024-05-17,135.32,0.0,standard_free,FC_IL06,delivered,5.67,65387
ORD00015403,C003818,2022-06-08,80.06,0.0,standard_free,FC_FL07,delivered,3.38,30764
ORD00015404,C000977,2024-12-25,22.55,8.99,standard,FC_FL07,delivered,1.36,19985
ORD00015405,C006089,2024-09-09,389.76,0.0,standard_free,FC_TX03,delivered,2.6,20629
ORD00015406,C006150,2023-08-13,233.52,0.0,standard_free,FC_CA01,delivered,12.99,41312
ORD00015407,C000025,2023-10-26,17.79,15.99,expedited,FC_IL06,delivered,1.67,67285
ORD00015408,C007540,2023-12-11,263.03,0.0,standard_free,FC_IL06,delivered,9.49,82949
ORD00015409,C001530,2024-05-13,80.98,0.0,standard_free,FC_WA02,delivered,4.59,84227
ORD00015410,C001037,2024-11-15,119.69,0.0,standard_free,,delivered,6.65,15537
ORD00015411,C007681,2024-11-29,225.95,0.0,standard_free,FC_WA02,delivered,6.38,10133
ORD00015412,C000112,2024-12-22,2012.92,0.0,standard_free,FC_TX03,delivered,7.43,53726
ORD00015413,C009620,2023-07-06,423.23,0.0,standard_free,FC_FL07,delivered,4.41,61385
ORD00015414,C000471,2024-06-12,100.15,0.0,standard_free,FC_CA01,delivered,0.34,37954
ORD00015415,C004518,2024-05-28,401.27,0.0,standard_free,FC_IL06,delivered,13.28,79766
